Entry	Organism	Taxonomic lineage (SUPERKINGDOM)	Taxonomic lineage (PHYLUM)	Taxonomic lineage (CLASS)	Taxonomic lineage (ORDER)	Taxonomic lineage (FAMILY)	Taxonomic lineage (GENUS)	Taxonomic lineage (SPECIES)
A0A516FHY1	uncultured archaeon	Archaea						uncultured archaeon
T1W2J9	uncultured archaeon	Archaea						uncultured archaeon
K4F3L0	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5ARV1	uncultured archaeon	Archaea						uncultured archaeon
A0A1B1W694	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
K4F5L6	uncultured archaeon	Archaea						uncultured archaeon
T1W3U1	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0RT67	uncultured archaeon	Archaea						uncultured archaeon
U6A0P5	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A0A089N6L7	uncultured archaeon	Archaea						uncultured archaeon
K4F412	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AR28	uncultured archaeon	Archaea						uncultured archaeon
A0A023Q3R5	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6N0	uncultured archaeon	Archaea						uncultured archaeon
A0A516FG22	uncultured archaeon	Archaea						uncultured archaeon
A0A0A7RKC4	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHT1	uncultured archaeon	Archaea						uncultured archaeon
A0A1B1W660	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
A0A1J0CYX1	uncultured archaeon	Archaea						uncultured archaeon
K4F4V1	uncultured archaeon	Archaea						uncultured archaeon
K4F545	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGH2	uncultured archaeon	Archaea						uncultured archaeon
K4F4G4	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQA1	uncultured archaeon	Archaea						uncultured archaeon
A0A1X9ZIQ5	uncultured archaeon	Archaea						uncultured archaeon
K4F8Y8	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0RSS4	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0RSN9	uncultured archaeon	Archaea						uncultured archaeon
W8GGT2	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQ97	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AS25	uncultured archaeon	Archaea						uncultured archaeon
B3Y8D3	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
D0G6Z5	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
D0G756	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
D0G723	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B3Y8H0	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
E5RSN1	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B3Y8E0	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
G3FH07	crenarchaeote SCGC AAA008-K16	Archaea	Crenarchaeota					crenarchaeote SCGC AAA008-K16
G3FGZ9	crenarchaeote SCGC AAA008-A20	Archaea	Crenarchaeota					crenarchaeote SCGC AAA008-A20
A0A1S5WLM8	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
G3FGX9	crenarchaeote SCGC AAA001-D14	Archaea	Crenarchaeota					crenarchaeote SCGC AAA001-D14
A0A7S5ZXC3	uncultured archaeon	Archaea						uncultured archaeon
A0A346I5Y9	uncultured archaeon	Archaea						uncultured archaeon
A0A7S5ZXC1	uncultured archaeon	Archaea						uncultured archaeon
K4FAK4	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6M4	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQZ9	uncultured archaeon	Archaea						uncultured archaeon
T1YXJ3	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGW2	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQ64	uncultured archaeon	Archaea						uncultured archaeon
A0A097BUC0	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0BWR6	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0CQB4	uncultured archaeon	Archaea						uncultured archaeon
A0A516FFT5	uncultured archaeon	Archaea						uncultured archaeon
W8QM93	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQV8	uncultured archaeon	Archaea						uncultured archaeon
A0A516FH53	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGN0	uncultured archaeon	Archaea						uncultured archaeon
K4F514	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHK8	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQ61	uncultured archaeon	Archaea						uncultured archaeon
T1YY57	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGZ1	uncultured archaeon	Archaea						uncultured archaeon
A0A0N7HVD6	uncultured archaeon	Archaea						uncultured archaeon
T1W3A2	uncultured archaeon	Archaea						uncultured archaeon
K4FAF8	uncultured archaeon	Archaea						uncultured archaeon
W8GU06	uncultured archaeon	Archaea						uncultured archaeon
K4F4W2	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGI6	uncultured archaeon	Archaea						uncultured archaeon
A0A2L0WVF9	uncultured archaeon	Archaea						uncultured archaeon
T1W2L2	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIJ6	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQ18	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJJ9	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQT9	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQL3	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQK4	uncultured archaeon	Archaea						uncultured archaeon
A0A346I5N6	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6W7	uncultured archaeon	Archaea						uncultured archaeon
A0A345GPW0	uncultured archaeon	Archaea						uncultured archaeon
A0A516FFV9	uncultured archaeon	Archaea						uncultured archaeon
T1YWN6	uncultured archaeon	Archaea						uncultured archaeon
W5U248	uncultured archaeon	Archaea						uncultured archaeon
G3FH32	crenarchaeote SCGC AAA288-E15	Archaea	Crenarchaeota					crenarchaeote SCGC AAA288-E15
A0A0A7RPS4	uncultured archaeon	Archaea						uncultured archaeon
W8PU07	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHV2	uncultured archaeon	Archaea						uncultured archaeon
A0A0A1EEY5	uncultured archaeon	Archaea						uncultured archaeon
G3FGY2	crenarchaeote SCGC AAA001-J17	Archaea	Crenarchaeota					crenarchaeote SCGC AAA001-J17
D0G6Y8	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
D0G716	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
D0G747	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
D0G709	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
C6L8J4	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
K9MRT4	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
C6L8K6	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
D0G732	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
D0G711	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
G3FH09	crenarchaeote SCGC AAA008-M23	Archaea	Crenarchaeota					crenarchaeote SCGC AAA008-M23
A0A7S6CZK9	uncultured archaeon	Archaea						uncultured archaeon
A0A345GR55	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6Z0	uncultured archaeon	Archaea						uncultured archaeon
K4FAJ0	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGP6	uncultured archaeon	Archaea						uncultured archaeon
A0A7S6CZK3	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJD4	uncultured archaeon	Archaea						uncultured archaeon
L7X4M1	uncultured archaeon	Archaea						uncultured archaeon
A0A2L0WVJ1	uncultured archaeon	Archaea						uncultured archaeon
L7WX16	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AR93	uncultured archaeon	Archaea						uncultured archaeon
A0A291I834	uncultured archaeon	Archaea						uncultured archaeon
A0A516FG35	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6P6	uncultured archaeon	Archaea						uncultured archaeon
W6JNM6	uncultured archaeon	Archaea						uncultured archaeon
A0A346I666	uncultured archaeon	Archaea						uncultured archaeon
A0A0S1YEP7	uncultured archaeon	Archaea						uncultured archaeon
I1U3U6	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHU1	uncultured archaeon	Archaea						uncultured archaeon
K4F3P0	uncultured archaeon	Archaea						uncultured archaeon
A0A0E3MVX8	uncultured archaeon	Archaea						uncultured archaeon
W8P2Z1	uncultured archaeon	Archaea						uncultured archaeon
A0A346I5A7	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0RSP1	uncultured archaeon	Archaea						uncultured archaeon
A0A1S5WLI4	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
A0A0K2G652	uncultured archaeon	Archaea						uncultured archaeon
A0A516FFT6	uncultured archaeon	Archaea						uncultured archaeon
A0A516FFS0	uncultured archaeon	Archaea						uncultured archaeon
A0A1J0CYY0	uncultured archaeon	Archaea						uncultured archaeon
F2WQD3	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
T1YY18	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQK3	uncultured archaeon	Archaea						uncultured archaeon
K4F516	uncultured archaeon	Archaea						uncultured archaeon
W8P338	uncultured archaeon	Archaea						uncultured archaeon
U6A198	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A0A345GRH0	uncultured archaeon	Archaea						uncultured archaeon
B3Y8E8	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A1ILV7	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A0A1B1W698	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
G3FGZ4	crenarchaeote SCGC AAA007-J08	Archaea	Crenarchaeota					crenarchaeote SCGC AAA007-J08
A0A516FGJ1	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJR6	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIL8	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQ31	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AR94	uncultured archaeon	Archaea						uncultured archaeon
W8GTQ6	uncultured archaeon	Archaea						uncultured archaeon
K4FAF5	uncultured archaeon	Archaea						uncultured archaeon
K4F464	uncultured archaeon	Archaea						uncultured archaeon
K4F8Z6	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6H7	uncultured archaeon	Archaea						uncultured archaeon
K4FAP7	uncultured archaeon	Archaea						uncultured archaeon
A0A345GRD1	uncultured archaeon	Archaea						uncultured archaeon
A0A346I682	uncultured archaeon	Archaea						uncultured archaeon
K4F3R3	uncultured archaeon	Archaea						uncultured archaeon
W8GPG5	uncultured archaeon	Archaea						uncultured archaeon
A0A2R3ZD47	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHP5	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIC2	uncultured archaeon	Archaea						uncultured archaeon
A0A346I521	uncultured archaeon	Archaea						uncultured archaeon
D0G6Y6	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
D0G715	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A1ILU9	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B3Y8E6	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B3Y8D2	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A1ILV2	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
E5RSN2	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B3Y8E7	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B3Y8G3	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B3Y8F1	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
E5RSR7	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A0A1S5WLI3	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
A0A1S5WLJ6	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
B5AIL9	uncultured archaeon	Archaea						uncultured archaeon
K4F442	uncultured archaeon	Archaea						uncultured archaeon
A0A0A7E518	uncultured archaeon	Archaea						uncultured archaeon
A0A346I4W7	uncultured archaeon	Archaea						uncultured archaeon
A0A0A7RJV5	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQH7	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHB6	uncultured archaeon	Archaea						uncultured archaeon
B5AIM1	uncultured archaeon	Archaea						uncultured archaeon
A0A0A7RN88	uncultured archaeon	Archaea						uncultured archaeon
A0A516FG81	uncultured archaeon	Archaea						uncultured archaeon
K4F3U1	uncultured archaeon	Archaea						uncultured archaeon
K4F4H1	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQ23	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6S7	uncultured archaeon	Archaea						uncultured archaeon
A0A097BUA4	uncultured archaeon	Archaea						uncultured archaeon
A0A345GPU9	uncultured archaeon	Archaea						uncultured archaeon
H9B483	uncultured archaeon	Archaea						uncultured archaeon
E5RSN6	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
H9NJV1	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A0A0A1EFT6	uncultured archaeon	Archaea						uncultured archaeon
G3FH46	crenarchaeote SCGC AAA288-K20	Archaea	Crenarchaeota					crenarchaeote SCGC AAA288-K20
B3Y8I2	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B3Y8F5	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B3Y8H8	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
G3FH19	crenarchaeote SCGC AAA288-A16	Archaea	Crenarchaeota					crenarchaeote SCGC AAA288-A16
G3FH25	crenarchaeote SCGC AAA288-D04	Archaea	Crenarchaeota					crenarchaeote SCGC AAA288-D04
A0A1S5WLJ8	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
A0A7S5ZXE8	uncultured archaeon	Archaea						uncultured archaeon
V9Q6N8	uncultured archaeon	Archaea						uncultured archaeon
A0A1X9ZK36	uncultured archaeon	Archaea						uncultured archaeon
K4F551	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIA1	uncultured archaeon	Archaea						uncultured archaeon
A0A0A7NZ20	uncultured archaeon	Archaea						uncultured archaeon
A1ILS7	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B3Y8I3	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A1ILV5	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
E5RSQ5	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
W8GGP5	uncultured archaeon	Archaea						uncultured archaeon
A0A516FFZ3	uncultured archaeon	Archaea						uncultured archaeon
A0A516FH71	uncultured archaeon	Archaea						uncultured archaeon
A0A097BUG2	uncultured archaeon	Archaea						uncultured archaeon
K4F494	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0CKQ4	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQT8	uncultured archaeon	Archaea						uncultured archaeon
A0A516FID6	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHQ3	uncultured archaeon	Archaea						uncultured archaeon
A0A2L0WVG7	uncultured archaeon	Archaea						uncultured archaeon
T1W2T6	uncultured archaeon	Archaea						uncultured archaeon
A0A346I607	uncultured archaeon	Archaea						uncultured archaeon
W8QM86	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHL3	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQE3	uncultured archaeon	Archaea						uncultured archaeon
W0G5T1	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJC5	uncultured archaeon	Archaea						uncultured archaeon
A0A516FFQ7	uncultured archaeon	Archaea						uncultured archaeon
A0A2U9NUM0	uncultured archaeon	Archaea						uncultured archaeon
A0A090BBU1	uncultured archaeon	Archaea						uncultured archaeon
K4F8K8	uncultured archaeon	Archaea						uncultured archaeon
A0A0A7NZA8	uncultured archaeon	Archaea						uncultured archaeon
A0A0A1EJ52	uncultured archaeon	Archaea						uncultured archaeon
K4F8U1	uncultured archaeon	Archaea						uncultured archaeon
A0A516FFP0	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGR0	uncultured archaeon	Archaea						uncultured archaeon
A0A023Q1R4	uncultured archaeon	Archaea						uncultured archaeon
K4F8T1	uncultured archaeon	Archaea						uncultured archaeon
A0A0A7RK62	uncultured archaeon	Archaea						uncultured archaeon
A0A516FH86	uncultured archaeon	Archaea						uncultured archaeon
A0A0A1EEB8	uncultured archaeon	Archaea						uncultured archaeon
K4F4B9	uncultured archaeon	Archaea						uncultured archaeon
U6A2W8	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A0A1B1W6B8	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
A0A1B1W6A0	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
L7X4L0	uncultured archaeon	Archaea						uncultured archaeon
C0LSJ1	uncultured archaeon	Archaea						uncultured archaeon
E2D8G8	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0CHY8	uncultured archaeon	Archaea						uncultured archaeon
A0A097BU78	uncultured archaeon	Archaea						uncultured archaeon
L7X1L6	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQ29	uncultured archaeon	Archaea						uncultured archaeon
K4FAA7	uncultured archaeon	Archaea						uncultured archaeon
V9Q6A7	uncultured archaeon	Archaea						uncultured archaeon
A0A2Z4HJN9	uncultured archaeon	Archaea						uncultured archaeon
A0A346I4P1	uncultured archaeon	Archaea						uncultured archaeon
A0A0A1EFP4	uncultured archaeon	Archaea						uncultured archaeon
